taz,chargingPointType,numStalls,pricingModel,feeInCents,parkingType,timeRestrictions,reservedFor
340,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
341,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
342,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
343,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
344,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
345,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
346,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
347,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
348,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
349,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
350,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
351,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
352,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
353,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
354,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
355,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
356,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
357,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
358,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
359,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
360,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
361,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
362,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
363,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
364,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
365,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
366,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
367,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
368,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
369,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
370,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
371,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
372,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
373,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
374,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
375,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
376,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
377,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
378,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
379,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
380,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
381,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
382,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
383,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
384,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
385,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
386,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
387,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
388,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
389,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
390,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
391,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
392,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
393,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
394,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
395,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
396,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
397,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
398,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
399,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
400,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
401,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
402,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
403,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
404,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
405,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
406,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
407,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
408,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
409,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
410,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
411,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
412,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
413,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
414,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
415,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
416,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
417,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
418,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
419,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
420,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
421,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
422,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
423,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
424,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
425,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
426,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
427,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
428,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
429,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
430,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
431,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
432,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
433,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
434,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
435,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
436,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
437,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
438,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
439,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
440,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
441,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
442,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
443,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
444,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
445,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
446,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
447,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
448,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
449,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
450,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
451,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
452,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
453,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
454,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
455,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
456,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
457,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
458,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
459,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
460,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
461,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
462,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
463,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
464,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
465,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
466,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
467,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
468,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
469,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
470,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
471,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
472,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
473,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
474,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
475,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
476,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
477,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
478,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
479,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
480,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
481,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
482,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
483,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
484,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
485,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
486,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
487,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
488,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
489,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
490,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
491,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
492,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
493,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
494,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
495,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
496,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
497,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
498,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
499,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
500,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
501,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
502,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
503,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
504,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
505,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
506,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
507,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
508,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
509,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
510,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
511,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
512,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
513,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
514,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
515,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
516,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
517,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
518,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
519,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
520,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
521,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
522,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
523,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
524,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
525,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
526,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
527,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
528,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
529,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
530,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
531,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
532,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
533,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
534,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
535,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
536,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
537,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
538,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
539,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
540,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
541,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
542,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
543,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
544,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
545,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
546,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
547,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
548,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
549,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
550,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
551,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
552,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
553,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
554,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
555,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
556,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
557,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
558,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
559,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
560,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
561,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
562,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
563,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
564,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
565,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
566,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
567,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
568,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
569,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
570,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
571,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
572,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
573,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
574,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
575,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
576,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
577,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
578,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
579,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
580,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
581,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
582,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
583,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
584,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
585,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
586,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
587,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
588,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
589,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
590,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
591,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
592,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
593,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
594,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
595,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
596,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
597,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
598,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
599,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
600,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
601,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
602,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
603,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
604,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
605,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
606,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
607,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
608,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
609,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
610,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
611,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
612,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
613,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
614,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
615,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
616,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
617,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
618,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
619,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
620,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
621,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
622,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
623,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
624,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
625,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
626,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
627,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
628,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
629,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
630,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
631,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
632,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
633,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
634,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
635,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
636,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
637,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
638,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
639,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
640,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
641,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
642,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
643,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
644,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
645,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
