taz,parkingType,chargingPointType,numStalls,pricingModel,feeInCents,reservedFor
106,Public,None,2147483647,flatFee,0,
106,Public,Level2,2147483647,flatFee,0,
106,Residential,None,2147483647,flatFee,0,
106,Residential,Level2,2147483647,flatFee,0,
107,Workplace,None,2147483647,flatFee,0,
107,Workplace,Level2,2147483647,flatFee,0,
107,Public,None,2147483647,flatFee,0,
107,Public,Level2,2147483647,flatFee,0,
107,Residential,None,2147483647,flatFee,0,
107,Residential,Level2,2147483647,flatFee,0,
108,Workplace,None,2147483647,flatFee,0,
108,Workplace,Level2,2147483647,flatFee,0,
108,Public,None,2147483647,flatFee,0,
108,Public,Level2,2147483647,flatFee,0,
108,Residential,None,2147483647,flatFee,0,
108,Residential,Level2,2147483647,flatFee,0,
109,Workplace,None,2147483647,flatFee,0,
109,Workplace,Level2,2147483647,flatFee,0,
109,Public,None,2147483647,flatFee,0,
109,Public,Level2,2147483647,flatFee,0,
109,Residential,None,2147483647,flatFee,0,
109,Residential,Level2,2147483647,flatFee,0,
110,Workplace,None,2147483647,flatFee,0,
110,Workplace,Level2,2147483647,flatFee,0,
110,Public,None,2147483647,flatFee,0,
110,Public,Level2,2147483647,flatFee,0,
110,Residential,None,2147483647,flatFee,0,
110,Residential,Level2,2147483647,flatFee,0,
111,Workplace,None,2147483647,flatFee,0,
111,Workplace,Level2,2147483647,flatFee,0,
111,Public,None,2147483647,flatFee,0,
111,Public,Level2,2147483647,flatFee,0,
111,Residential,None,2147483647,flatFee,0,
111,Residential,Level2,2147483647,flatFee,0,
112,Workplace,None,2147483647,flatFee,0,
112,Workplace,Level2,2147483647,flatFee,0,
112,Public,None,2147483647,flatFee,0,
112,Public,Level2,2147483647,flatFee,0,
112,Residential,None,2147483647,flatFee,0,
112,Residential,Level2,2147483647,flatFee,0,
113,Workplace,None,2147483647,flatFee,0,
113,Workplace,Level2,2147483647,flatFee,0,
113,Public,None,2147483647,flatFee,0,
113,Public,Level2,2147483647,flatFee,0,
113,Residential,None,2147483647,flatFee,0,
113,Residential,Level2,2147483647,flatFee,0,
114,Workplace,None,2147483647,flatFee,0,
114,Workplace,Level2,2147483647,flatFee,0,
114,Public,None,2147483647,flatFee,0,
114,Public,Level2,2147483647,flatFee,0,
114,Residential,None,2147483647,flatFee,0,
114,Residential,Level2,2147483647,flatFee,0,
115,Workplace,None,2147483647,flatFee,0,
115,Workplace,Level2,2147483647,flatFee,0,
115,Public,None,2147483647,flatFee,0,
115,Public,Level2,2147483647,flatFee,0,
115,Residential,None,2147483647,flatFee,0,
115,Residential,Level2,2147483647,flatFee,0,
116,Workplace,None,2147483647,flatFee,0,
116,Workplace,Level2,2147483647,flatFee,0,
116,Public,None,2147483647,flatFee,0,
116,Public,Level2,2147483647,flatFee,0,
116,Residential,None,2147483647,flatFee,0,
116,Residential,Level2,2147483647,flatFee,0,
117,Workplace,None,2147483647,flatFee,0,
117,Workplace,Level2,2147483647,flatFee,0,
117,Public,None,2147483647,flatFee,0,
117,Public,Level2,2147483647,flatFee,0,
117,Residential,None,2147483647,flatFee,0,
117,Residential,Level2,2147483647,flatFee,0,
118,Workplace,None,2147483647,flatFee,0,
118,Workplace,Level2,2147483647,flatFee,0,
118,Public,None,2147483647,flatFee,0,
118,Public,Level2,2147483647,flatFee,0,
118,Residential,None,2147483647,flatFee,0,
118,Residential,Level2,2147483647,flatFee,0,
119,Workplace,None,2147483647,flatFee,0,
119,Workplace,Level2,2147483647,flatFee,0,
119,Public,None,2147483647,flatFee,0,
119,Public,Level2,2147483647,flatFee,0,
119,Residential,None,2147483647,flatFee,0,
119,Residential,Level2,2147483647,flatFee,0,
120,Workplace,None,2147483647,flatFee,0,
120,Workplace,Level2,2147483647,flatFee,0,
120,Public,None,2147483647,flatFee,0,
120,Public,Level2,2147483647,flatFee,0,
120,Residential,None,2147483647,flatFee,0,
120,Residential,Level2,2147483647,flatFee,0,
121,Workplace,None,2147483647,flatFee,0,
121,Workplace,Level2,2147483647,flatFee,0,
121,Public,None,2147483647,flatFee,0,
121,Public,Level2,2147483647,flatFee,0,
121,Residential,None,2147483647,flatFee,0,
121,Residential,Level2,2147483647,flatFee,0,
122,Workplace,None,2147483647,flatFee,0,
122,Workplace,Level2,2147483647,flatFee,0,
122,Public,None,2147483647,flatFee,0,
122,Public,Level2,2147483647,flatFee,0,
122,Residential,None,2147483647,flatFee,0,
122,Residential,Level2,2147483647,flatFee,0,
123,Workplace,None,2147483647,flatFee,0,
123,Workplace,Level2,2147483647,flatFee,0,
123,Public,None,2147483647,flatFee,0,
123,Public,Level2,2147483647,flatFee,0,
123,Residential,None,2147483647,flatFee,0,
123,Residential,Level2,2147483647,flatFee,0,
124,Workplace,None,2147483647,flatFee,0,
124,Workplace,Level2,2147483647,flatFee,0,
124,Public,None,2147483647,flatFee,0,
124,Public,Level2,2147483647,flatFee,0,
124,Residential,None,2147483647,flatFee,0,
124,Residential,Level2,2147483647,flatFee,0,
125,Workplace,None,2147483647,flatFee,0,
125,Workplace,Level2,2147483647,flatFee,0,
125,Public,None,2147483647,flatFee,0,
125,Public,Level2,2147483647,flatFee,0,
125,Residential,None,2147483647,flatFee,0,
125,Residential,Level2,2147483647,flatFee,0,
126,Workplace,None,2147483647,flatFee,0,
126,Workplace,Level2,2147483647,flatFee,0,
126,Public,None,2147483647,flatFee,0,
126,Public,Level2,2147483647,flatFee,0,
126,Residential,None,2147483647,flatFee,0,
126,Residential,Level2,2147483647,flatFee,0,
127,Workplace,None,2147483647,flatFee,0,
127,Workplace,Level2,2147483647,flatFee,0,
127,Public,None,2147483647,flatFee,0,
127,Public,Level2,2147483647,flatFee,0,
127,Residential,None,2147483647,flatFee,0,
127,Residential,Level2,2147483647,flatFee,0,
128,Workplace,None,2147483647,flatFee,0,
128,Workplace,Level2,2147483647,flatFee,0,
128,Public,None,2147483647,flatFee,0,
128,Public,Level2,2147483647,flatFee,0,
128,Residential,None,2147483647,flatFee,0,
128,Residential,Level2,2147483647,flatFee,0,
129,Workplace,None,2147483647,flatFee,0,
129,Workplace,Level2,2147483647,flatFee,0,
129,Public,None,2147483647,flatFee,0,
129,Public,Level2,2147483647,flatFee,0,
129,Residential,None,2147483647,flatFee,0,
129,Residential,Level2,2147483647,flatFee,0,
130,Workplace,None,2147483647,flatFee,0,
130,Workplace,Level2,2147483647,flatFee,0,
130,Public,None,2147483647,flatFee,0,
130,Public,Level2,2147483647,flatFee,0,
130,Residential,None,2147483647,flatFee,0,
130,Residential,Level2,2147483647,flatFee,0,
131,Workplace,None,2147483647,flatFee,0,
131,Workplace,Level2,2147483647,flatFee,0,
131,Public,None,2147483647,flatFee,0,
131,Public,Level2,2147483647,flatFee,0,
131,Residential,None,2147483647,flatFee,0,
131,Residential,Level2,2147483647,flatFee,0,
132,Workplace,None,2147483647,flatFee,0,
132,Workplace,Level2,2147483647,flatFee,0,
132,Public,None,2147483647,flatFee,0,
132,Public,Level2,2147483647,flatFee,0,
132,Residential,None,2147483647,flatFee,0,
132,Residential,Level2,2147483647,flatFee,0,
133,Workplace,None,2147483647,flatFee,0,
133,Workplace,Level2,2147483647,flatFee,0,
133,Public,None,2147483647,flatFee,0,
133,Public,Level2,2147483647,flatFee,0,
133,Residential,None,2147483647,flatFee,0,
133,Residential,Level2,2147483647,flatFee,0,
134,Workplace,None,2147483647,flatFee,0,
134,Workplace,Level2,2147483647,flatFee,0,
134,Public,None,2147483647,flatFee,0,
134,Public,Level2,2147483647,flatFee,0,
134,Residential,None,2147483647,flatFee,0,
134,Residential,Level2,2147483647,flatFee,0,
135,Workplace,None,2147483647,flatFee,0,
135,Workplace,Level2,2147483647,flatFee,0,
135,Public,None,2147483647,flatFee,0,
135,Public,Level2,2147483647,flatFee,0,
135,Residential,None,2147483647,flatFee,0,
135,Residential,Level2,2147483647,flatFee,0,
136,Workplace,None,2147483647,flatFee,0,
136,Workplace,Level2,2147483647,flatFee,0,
136,Public,None,2147483647,flatFee,0,
136,Public,Level2,2147483647,flatFee,0,
136,Residential,None,2147483647,flatFee,0,
136,Residential,Level2,2147483647,flatFee,0,
137,Workplace,None,2147483647,flatFee,0,
137,Workplace,Level2,2147483647,flatFee,0,
137,Public,None,2147483647,flatFee,0,
137,Public,Level2,2147483647,flatFee,0,
137,Residential,None,2147483647,flatFee,0,
137,Residential,Level2,2147483647,flatFee,0,
138,Workplace,None,2147483647,flatFee,0,
138,Workplace,Level2,2147483647,flatFee,0,
138,Public,None,2147483647,flatFee,0,
138,Public,Level2,2147483647,flatFee,0,
138,Residential,None,2147483647,flatFee,0,
138,Residential,Level2,2147483647,flatFee,0,
139,Workplace,None,2147483647,flatFee,0,
139,Workplace,Level2,2147483647,flatFee,0,
139,Public,None,2147483647,flatFee,0,
139,Public,Level2,2147483647,flatFee,0,
139,Residential,None,2147483647,flatFee,0,
139,Residential,Level2,2147483647,flatFee,0,
140,Workplace,None,2147483647,flatFee,0,
140,Workplace,Level2,2147483647,flatFee,0,
140,Public,None,2147483647,flatFee,0,
140,Public,Level2,2147483647,flatFee,0,
140,Residential,None,2147483647,flatFee,0,
140,Residential,Level2,2147483647,flatFee,0,
141,Workplace,None,2147483647,flatFee,0,
141,Workplace,Level2,2147483647,flatFee,0,
141,Public,None,2147483647,flatFee,0,
141,Public,Level2,2147483647,flatFee,0,
141,Residential,None,2147483647,flatFee,0,
141,Residential,Level2,2147483647,flatFee,0,
142,Workplace,None,2147483647,flatFee,0,
142,Workplace,Level2,2147483647,flatFee,0,
142,Public,None,2147483647,flatFee,0,
142,Public,Level2,2147483647,flatFee,0,
142,Residential,None,2147483647,flatFee,0,
142,Residential,Level2,2147483647,flatFee,0,
143,Workplace,None,2147483647,flatFee,0,
143,Workplace,Level2,2147483647,flatFee,0,
143,Public,None,2147483647,flatFee,0,
143,Public,Level2,2147483647,flatFee,0,
143,Residential,None,2147483647,flatFee,0,
143,Residential,Level2,2147483647,flatFee,0,
144,Workplace,None,2147483647,flatFee,0,
144,Workplace,Level2,2147483647,flatFee,0,
144,Public,None,2147483647,flatFee,0,
144,Public,Level2,2147483647,flatFee,0,
144,Residential,None,2147483647,flatFee,0,
144,Residential,Level2,2147483647,flatFee,0,
145,Workplace,None,2147483647,flatFee,0,
145,Workplace,Level2,2147483647,flatFee,0,
145,Public,None,2147483647,flatFee,0,
145,Public,Level2,2147483647,flatFee,0,
145,Residential,None,2147483647,flatFee,0,
145,Residential,Level2,2147483647,flatFee,0,
146,Workplace,None,2147483647,flatFee,0,
146,Workplace,Level2,2147483647,flatFee,0,
146,Public,None,2147483647,flatFee,0,
146,Public,Level2,2147483647,flatFee,0,
146,Residential,None,2147483647,flatFee,0,
146,Residential,Level2,2147483647,flatFee,0,
147,Workplace,None,2147483647,flatFee,0,
147,Workplace,Level2,2147483647,flatFee,0,
147,Public,None,2147483647,flatFee,0,
147,Public,Level2,2147483647,flatFee,0,
147,Residential,None,2147483647,flatFee,0,
147,Residential,Level2,2147483647,flatFee,0,
148,Workplace,None,2147483647,flatFee,0,
148,Workplace,Level2,2147483647,flatFee,0,
148,Public,None,2147483647,flatFee,0,
148,Public,Level2,2147483647,flatFee,0,
148,Residential,None,2147483647,flatFee,0,
148,Residential,Level2,2147483647,flatFee,0,
149,Workplace,None,2147483647,flatFee,0,
149,Workplace,Level2,2147483647,flatFee,0,
149,Public,None,2147483647,flatFee,0,
149,Public,Level2,2147483647,flatFee,0,
149,Residential,None,2147483647,flatFee,0,
149,Residential,Level2,2147483647,flatFee,0,
150,Workplace,None,2147483647,flatFee,0,
150,Workplace,Level2,2147483647,flatFee,0,
150,Public,None,2147483647,flatFee,0,
150,Public,Level2,2147483647,flatFee,0,
150,Residential,None,2147483647,flatFee,0,
150,Residential,Level2,2147483647,flatFee,0,
151,Workplace,None,2147483647,flatFee,0,
151,Workplace,Level2,2147483647,flatFee,0,
151,Public,None,2147483647,flatFee,0,
151,Public,Level2,2147483647,flatFee,0,
151,Residential,None,2147483647,flatFee,0,
151,Residential,Level2,2147483647,flatFee,0,
152,Workplace,None,2147483647,flatFee,0,
152,Workplace,Level2,2147483647,flatFee,0,
152,Public,None,2147483647,flatFee,0,
152,Public,Level2,2147483647,flatFee,0,
152,Residential,None,2147483647,flatFee,0,
152,Residential,Level2,2147483647,flatFee,0,
153,Workplace,None,2147483647,flatFee,0,
153,Workplace,Level2,2147483647,flatFee,0,
153,Public,None,2147483647,flatFee,0,
153,Public,Level2,2147483647,flatFee,0,
153,Residential,None,2147483647,flatFee,0,
153,Residential,Level2,2147483647,flatFee,0,
154,Workplace,None,2147483647,flatFee,0,
154,Workplace,Level2,2147483647,flatFee,0,
154,Public,None,2147483647,flatFee,0,
154,Public,Level2,2147483647,flatFee,0,
154,Residential,None,2147483647,flatFee,0,
154,Residential,Level2,2147483647,flatFee,0,
155,Workplace,None,2147483647,flatFee,0,
155,Workplace,Level2,2147483647,flatFee,0,
155,Public,None,2147483647,flatFee,0,
155,Public,Level2,2147483647,flatFee,0,
155,Residential,None,2147483647,flatFee,0,
155,Residential,Level2,2147483647,flatFee,0,
156,Workplace,None,2147483647,flatFee,0,
156,Workplace,Level2,2147483647,flatFee,0,
156,Public,None,2147483647,flatFee,0,
156,Public,Level2,2147483647,flatFee,0,
156,Residential,None,2147483647,flatFee,0,
156,Residential,Level2,2147483647,flatFee,0,
157,Workplace,None,2147483647,flatFee,0,
157,Workplace,Level2,2147483647,flatFee,0,
157,Public,None,2147483647,flatFee,0,
157,Public,Level2,2147483647,flatFee,0,
157,Residential,None,2147483647,flatFee,0,
157,Residential,Level2,2147483647,flatFee,0,
158,Workplace,None,2147483647,flatFee,0,
158,Workplace,Level2,2147483647,flatFee,0,
158,Public,None,2147483647,flatFee,0,
158,Public,Level2,2147483647,flatFee,0,
158,Residential,None,2147483647,flatFee,0,
158,Residential,Level2,2147483647,flatFee,0,
159,Workplace,None,2147483647,flatFee,0,
159,Workplace,Level2,2147483647,flatFee,0,
159,Public,None,2147483647,flatFee,0,
159,Public,Level2,2147483647,flatFee,0,
159,Residential,None,2147483647,flatFee,0,
159,Residential,Level2,2147483647,flatFee,0,
160,Workplace,None,2147483647,flatFee,0,
160,Workplace,Level2,2147483647,flatFee,0,
160,Public,None,2147483647,flatFee,0,
160,Public,Level2,2147483647,flatFee,0,
160,Residential,None,2147483647,flatFee,0,
160,Residential,Level2,2147483647,flatFee,0,
161,Workplace,None,2147483647,flatFee,0,
161,Workplace,Level2,2147483647,flatFee,0,
161,Public,None,2147483647,flatFee,0,
161,Public,Level2,2147483647,flatFee,0,
161,Residential,None,2147483647,flatFee,0,
161,Residential,Level2,2147483647,flatFee,0,
162,Workplace,None,2147483647,flatFee,0,
162,Workplace,Level2,2147483647,flatFee,0,
162,Public,None,2147483647,flatFee,0,
162,Public,Level2,2147483647,flatFee,0,
162,Residential,None,2147483647,flatFee,0,
162,Residential,Level2,2147483647,flatFee,0,
163,Workplace,None,2147483647,flatFee,0,
163,Workplace,Level2,2147483647,flatFee,0,
163,Public,None,2147483647,flatFee,0,
163,Public,Level2,2147483647,flatFee,0,
163,Residential,None,2147483647,flatFee,0,
163,Residential,Level2,2147483647,flatFee,0,
164,Workplace,None,2147483647,flatFee,0,
164,Workplace,Level2,2147483647,flatFee,0,
164,Public,None,2147483647,flatFee,0,
164,Public,Level2,2147483647,flatFee,0,
164,Residential,None,2147483647,flatFee,0,
164,Residential,Level2,2147483647,flatFee,0,
165,Workplace,None,2147483647,flatFee,0,
165,Workplace,Level2,2147483647,flatFee,0,
165,Public,None,2147483647,flatFee,0,
165,Public,Level2,2147483647,flatFee,0,
165,Residential,None,2147483647,flatFee,0,
165,Residential,Level2,2147483647,flatFee,0,
166,Workplace,None,2147483647,flatFee,0,
166,Workplace,Level2,2147483647,flatFee,0,
166,Public,None,2147483647,flatFee,0,
166,Public,Level2,2147483647,flatFee,0,
166,Residential,None,2147483647,flatFee,0,
166,Residential,Level2,2147483647,flatFee,0,
167,Workplace,None,2147483647,flatFee,0,
167,Workplace,Level2,2147483647,flatFee,0,
167,Public,None,2147483647,flatFee,0,
167,Public,Level2,2147483647,flatFee,0,
167,Residential,None,2147483647,flatFee,0,
167,Residential,Level2,2147483647,flatFee,0,
168,Workplace,None,2147483647,flatFee,0,
168,Workplace,Level2,2147483647,flatFee,0,
168,Public,None,2147483647,flatFee,0,
168,Public,Level2,2147483647,flatFee,0,
168,Residential,None,2147483647,flatFee,0,
168,Residential,Level2,2147483647,flatFee,0,
169,Workplace,None,2147483647,flatFee,0,
169,Workplace,Level2,2147483647,flatFee,0,
169,Public,None,2147483647,flatFee,0,
169,Public,Level2,2147483647,flatFee,0,
169,Residential,None,2147483647,flatFee,0,
169,Residential,Level2,2147483647,flatFee,0,
170,Workplace,None,2147483647,flatFee,0,
170,Workplace,Level2,2147483647,flatFee,0,
170,Public,None,2147483647,flatFee,0,
170,Public,Level2,2147483647,flatFee,0,
170,Residential,None,2147483647,flatFee,0,
170,Residential,Level2,2147483647,flatFee,0,
171,Workplace,None,2147483647,flatFee,0,
171,Workplace,Level2,2147483647,flatFee,0,
171,Public,None,2147483647,flatFee,0,
171,Public,Level2,2147483647,flatFee,0,
171,Residential,None,2147483647,flatFee,0,
171,Residential,Level2,2147483647,flatFee,0,
172,Workplace,None,2147483647,flatFee,0,
172,Workplace,Level2,2147483647,flatFee,0,
172,Public,None,2147483647,flatFee,0,
172,Public,Level2,2147483647,flatFee,0,
172,Residential,None,2147483647,flatFee,0,
172,Residential,Level2,2147483647,flatFee,0,
173,Workplace,None,2147483647,flatFee,0,
173,Workplace,Level2,2147483647,flatFee,0,
173,Public,None,2147483647,flatFee,0,
173,Public,Level2,2147483647,flatFee,0,
173,Residential,None,2147483647,flatFee,0,
173,Residential,Level2,2147483647,flatFee,0,
174,Workplace,None,2147483647,flatFee,0,
174,Workplace,Level2,2147483647,flatFee,0,
174,Public,None,2147483647,flatFee,0,
174,Public,Level2,2147483647,flatFee,0,
174,Residential,None,2147483647,flatFee,0,
174,Residential,Level2,2147483647,flatFee,0,
175,Workplace,None,2147483647,flatFee,0,
175,Workplace,Level2,2147483647,flatFee,0,
175,Public,None,2147483647,flatFee,0,
175,Public,Level2,2147483647,flatFee,0,
175,Residential,None,2147483647,flatFee,0,
175,Residential,Level2,2147483647,flatFee,0,
176,Workplace,None,2147483647,flatFee,0,
176,Workplace,Level2,2147483647,flatFee,0,
176,Public,None,2147483647,flatFee,0,
176,Public,Level2,2147483647,flatFee,0,
176,Residential,None,2147483647,flatFee,0,
176,Residential,Level2,2147483647,flatFee,0,
177,Workplace,None,2147483647,flatFee,0,
177,Workplace,Level2,2147483647,flatFee,0,
177,Public,None,2147483647,flatFee,0,
177,Public,Level2,2147483647,flatFee,0,
177,Residential,None,2147483647,flatFee,0,
177,Residential,Level2,2147483647,flatFee,0,
178,Workplace,None,2147483647,flatFee,0,
178,Workplace,Level2,2147483647,flatFee,0,
178,Public,None,2147483647,flatFee,0,
178,Public,Level2,2147483647,flatFee,0,
178,Residential,None,2147483647,flatFee,0,
178,Residential,Level2,2147483647,flatFee,0,
179,Workplace,None,2147483647,flatFee,0,
179,Workplace,Level2,2147483647,flatFee,0,
179,Public,None,2147483647,flatFee,0,
179,Public,Level2,2147483647,flatFee,0,
179,Residential,None,2147483647,flatFee,0,
179,Residential,Level2,2147483647,flatFee,0,
180,Workplace,None,2147483647,flatFee,0,
180,Workplace,Level2,2147483647,flatFee,0,
180,Public,None,2147483647,flatFee,0,
180,Public,Level2,2147483647,flatFee,0,
180,Residential,None,2147483647,flatFee,0,
180,Residential,Level2,2147483647,flatFee,0,
181,Workplace,None,2147483647,flatFee,0,
181,Workplace,Level2,2147483647,flatFee,0,
181,Public,None,2147483647,flatFee,0,
181,Public,Level2,2147483647,flatFee,0,
181,Residential,None,2147483647,flatFee,0,
181,Residential,Level2,2147483647,flatFee,0,
182,Workplace,None,2147483647,flatFee,0,
182,Workplace,Level2,2147483647,flatFee,0,
182,Public,None,2147483647,flatFee,0,
182,Public,Level2,2147483647,flatFee,0,
182,Residential,None,2147483647,flatFee,0,
182,Residential,Level2,2147483647,flatFee,0,
183,Workplace,None,2147483647,flatFee,0,
183,Workplace,Level2,2147483647,flatFee,0,
